Wavelength,I
485.95105,0.40406
485.9511,0.40413
485.95115,0.40422
485.9512,0.4042
485.95125,0.40416
485.9513,0.40411
485.95135,0.40413
485.9514,0.40417
485.95145,0.40421
485.9515,0.40427
485.95155,0.40411
485.9516,0.40406
485.95165,0.40413
485.9517,0.40417
485.95175,0.40427
485.9518,0.40431
485.95185,0.40425
485.9519,0.40415
485.95195,0.40423
485.952,0.40437
485.95205,0.40431
485.9521,0.40422
485.95215,0.40419
485.9522,0.40414
485.95225,0.4043
485.9523,0.40421
485.95235,0.40421
485.9524,0.40413
485.95245,0.4043
485.9525,0.4041
485.95255,0.40415
485.9526,0.40411
485.95265,0.4042
485.9527,0.40409
485.95275,0.4043
485.9528,0.40419
485.95285,0.40414
485.9529,0.40409
485.95295,0.40423
485.953,0.40428
485.95305,0.40417
485.9531,0.40421
485.95315,0.4043
485.9532,0.4043
485.95325,0.40413
485.9533,0.40414
485.95335,0.40428
485.9534,0.40425
485.95345,0.40422
485.9535,0.40421
485.95355,0.40438
485.9536,0.40427
485.95365,0.40426
485.9537,0.40425
485.95375,0.40441
485.9538,0.4045
485.95385,0.40432
485.9539,0.40416
485.95395,0.40425
485.954,0.40419
485.95405,0.40415
485.9541,0.40413
485.95415,0.40423
485.9542,0.40421
485.95425,0.40454
485.9543,0.40422
485.95435,0.40439
485.9544,0.40431
485.95445,0.40415
485.9545,0.40423
485.95455,0.4041
485.9546,0.40419
485.95465,0.40422
485.9547,0.40409
485.95475,0.4043
485.9548,0.40419
485.95485,0.40421
485.9549,0.40443
485.95495,0.40408
485.955,0.40408
485.95505,0.40425
485.9551,0.40416
485.95515,0.40419
485.9552,0.40415
485.95525,0.40423
485.9553,0.40417
485.95535,0.40422
485.9554,0.40427
485.95545,0.40416
485.9555,0.40439
485.95555,0.40421
485.9556,0.40423
485.95565,0.4042
485.9557,0.40423
485.95575,0.40422
485.9558,0.40414
485.95585,0.4042
485.9559,0.40417
485.95595,0.40425
485.956,0.40419
485.95605,0.40441
485.9561,0.40436
485.95615,0.40416
485.9562,0.4042
485.95625,0.40428
485.9563,0.40427
485.95635,0.40422
485.9564,0.40422
485.95645,0.404
485.9565,0.40404
485.95655,0.40417
485.9566,0.4043
485.95665,0.40405
485.9567,0.40417
485.95675,0.40402
485.9568,0.4041
485.95685,0.40428
485.9569,0.40417
485.95695,0.40422
485.957,0.40422
485.95705,0.40409
485.9571,0.4043
485.95715,0.40422
485.9572,0.4042
485.95725,0.40425
485.9573,0.40425
485.95735,0.40439
485.9574,0.40421
485.95745,0.40422
485.9575,0.40417
485.95755,0.40423
485.9576,0.40434
485.95765,0.40423
485.9577,0.40405
485.95775,0.40423
485.9578,0.40417
485.95785,0.40425
485.9579,0.40427
485.95795,0.40431
485.958,0.40421
485.95805,0.40416
485.9581,0.40427
485.95815,0.40411
485.9582,0.40433
485.95825,0.40438
485.9583,0.40416
485.95835,0.40417
485.9584,0.40427
485.95845,0.40427
485.9585,0.40436
485.95855,0.40416
485.9586,0.40421
485.95865,0.40419
485.9587,0.40425
485.95875,0.40427
485.9588,0.40441
485.95885,0.40426
485.9589,0.40437
485.95895,0.40425
485.959,0.40415
485.95905,0.40427
485.9591,0.40426
485.95915,0.40423
485.9592,0.4042
485.95925,0.40427
485.9593,0.40427
485.95935,0.40434
485.9594,0.40417
485.95945,0.40432
485.9595,0.40447
485.95955,0.40416
485.9596,0.40422
485.95965,0.40428
485.9597,0.40427
485.95975,0.40416
485.9598,0.40431
485.95985,0.4041
485.9599,0.40411
485.95995,0.40427
485.96,0.40431
485.96005,0.40442
485.9601,0.40428
485.96015,0.40426
485.9602,0.4043
485.96025,0.40422
485.9603,0.40408
485.96035,0.40421
485.9604,0.40421
485.96045,0.4042
485.9605,0.40426
485.96055,0.40415
485.9606,0.40416
485.96065,0.40411
485.9607,0.40419
485.96075,0.40411
485.9608,0.4043
485.96085,0.40422
485.9609,0.40441
485.96095,0.40423
485.961,0.40431
485.96105,0.4043
485.9611,0.40425
485.96115,0.40433
485.9612,0.40422
485.96125,0.40437
485.9613,0.40431
485.96135,0.40434
485.9614,0.40425
485.96145,0.40432
485.9615,0.40399
485.96155,0.40427
485.9616,0.40423
485.96165,0.40433
485.9617,0.4043
485.96175,0.40426
485.9618,0.40411
485.96185,0.4042
485.9619,0.40423
485.96195,0.4042
485.962,0.40414
485.96205,0.40428
485.9621,0.40432
485.96215,0.40426
485.9622,0.40441
485.96225,0.4041
485.9623,0.40427
485.96235,0.40416
485.9624,0.40411
485.96245,0.40433
485.9625,0.4042
485.96255,0.4042
485.9626,0.40431
485.96265,0.404
485.9627,0.40411
485.96275,0.40419
485.9628,0.40414
485.96285,0.40417
485.9629,0.40421
485.96295,0.4042
485.963,0.40426
485.96305,0.40441
485.9631,0.40421
485.96315,0.40413
485.9632,0.40425
485.96325,0.40434
485.9633,0.40436
485.96335,0.40421
485.9634,0.40422
485.96345,0.40423
485.9635,0.40442
485.96355,0.40419
485.9636,0.40411
485.96365,0.40423
485.9637,0.40415
485.96375,0.40417
485.9638,0.40426
485.96385,0.40425
485.9639,0.40413
485.96395,0.40411
485.964,0.40413
485.96405,0.40427
485.9641,0.40423
485.96415,0.40423
485.9642,0.40421
485.96425,0.40416
485.9643,0.40426
485.96435,0.40432
485.9644,0.40419
485.96445,0.40441
485.9645,0.40405
485.96455,0.4042
485.9646,0.40415
485.96465,0.40413
485.9647,0.40416
485.96475,0.40417
485.9648,0.40414
485.96485,0.40432
485.9649,0.40427
485.96495,0.40413
485.965,0.40426
485.96505,0.40422
485.9651,0.40417
485.96515,0.40413
485.9652,0.40408
485.96525,0.40421
485.9653,0.40408
485.96535,0.40433
485.9654,0.40408
485.96545,0.40415
485.9655,0.40415
485.96555,0.40419
485.9656,0.40421
485.96565,0.40425
485.9657,0.40413
485.96575,0.40403
485.9658,0.40423
485.96585,0.40408
485.9659,0.40409
485.96595,0.40414
485.966,0.40423
485.96605,0.40413
485.9661,0.40425
485.96615,0.40415
485.9662,0.40423
485.96625,0.40408
485.9663,0.40423
485.96635,0.40404
485.9664,0.40409
485.96645,0.40417
485.9665,0.40434
485.96655,0.404
485.9666,0.40426
485.96665,0.40414
485.9667,0.40423
485.96675,0.40417
485.9668,0.40408
485.96685,0.40423
485.9669,0.40431
485.96695,0.40437
485.967,0.40423
485.96705,0.40403
485.9671,0.4041
485.96715,0.40432
485.9672,0.40419
485.96725,0.40415
485.9673,0.40411
485.96735,0.40413
485.9674,0.4042
485.96745,0.40409
485.9675,0.40417
485.96755,0.40421
485.9676,0.40426
485.96765,0.40408
485.9677,0.40414
485.96775,0.40425
485.9678,0.40426
485.96785,0.40421
485.9679,0.4042
485.96795,0.40417
485.968,0.40425
485.96805,0.40426
485.9681,0.40428
485.96815,0.40402
485.9682,0.40403
485.96825,0.40422
485.9683,0.40423
485.96835,0.40413
485.9684,0.40421
485.96845,0.4041
485.9685,0.40413
485.96855,0.4042
485.9686,0.40428
485.96865,0.40425
485.9687,0.40428
485.96875,0.40419
485.9688,0.40408
485.96885,0.40421
485.9689,0.40405
485.96895,0.40419
485.969,0.40413
485.96905,0.40415
485.9691,0.40409
485.96915,0.40428
485.9692,0.40414
485.96925,0.40416
485.9693,0.4042
485.96935,0.4041
485.9694,0.40423
485.96945,0.40409
485.9695,0.40428
485.96955,0.40411
485.9696,0.40413
485.96965,0.40416
485.9697,0.4042
485.96975,0.4042
485.9698,0.40405
485.96985,0.4041
485.9699,0.40425
485.96995,0.40422
485.97,0.40422
485.97005,0.40414
485.9701,0.40421
485.97015,0.40421
485.9702,0.40422
485.97025,0.40416
485.9703,0.4041
485.97035,0.40422
485.9704,0.40416
485.97045,0.40427
485.9705,0.40416
485.97055,0.40422
485.9706,0.4042
485.97065,0.40411
485.9707,0.40425
485.97075,0.40411
485.9708,0.40405
485.97085,0.40419
485.9709,0.40416
485.97095,0.40408
485.971,0.4041
485.97105,0.40403
485.9711,0.40416
485.97115,0.40414
485.9712,0.40432
485.97125,0.40409
485.9713,0.40422
485.97135,0.40414
485.9714,0.40437
485.97145,0.40404
485.9715,0.40415
485.97155,0.40417
485.9716,0.40427
485.97165,0.40399
485.9717,0.40419
485.97175,0.4042
485.9718,0.40403
485.97185,0.40425
485.9719,0.40411
485.97195,0.40421
485.972,0.40405
485.97205,0.4041
485.9721,0.40417
485.97215,0.40428
485.9722,0.40416
485.97225,0.40406
485.9723,0.40414
485.97235,0.40415
485.9724,0.40425
485.97245,0.40403
485.9725,0.4043
485.97255,0.4041
485.9726,0.40421
485.97265,0.40417
485.9727,0.40404
485.97275,0.40417
485.9728,0.40432
485.97285,0.4041
485.9729,0.40417
485.97295,0.4041
485.973,0.40421
485.97305,0.40415
485.9731,0.40414
485.97315,0.40408
485.9732,0.404
485.97325,0.4042
485.9733,0.4041
485.97335,0.4041
485.9734,0.40413
485.97345,0.40421
485.9735,0.4042
485.97355,0.40406
485.9736,0.4041
485.97365,0.40416
485.9737,0.40403
485.97375,0.40426
485.9738,0.40413
485.97385,0.40422
485.9739,0.40417
485.97395,0.40411
485.974,0.40417
485.97405,0.40415
485.9741,0.4041
485.97415,0.4042
485.9742,0.40414
485.97425,0.40408
485.9743,0.40411
485.97435,0.40419
485.9744,0.40411
485.97445,0.40415
485.9745,0.40411
485.97455,0.40402
485.9746,0.40406
485.97465,0.40403
485.9747,0.40403
485.97475,0.40422
485.9748,0.40408
485.97485,0.40417
485.9749,0.40409
485.97495,0.40414
485.975,0.40419
485.97505,0.40409
485.9751,0.40415
485.97515,0.40409
485.9752,0.40415
485.97525,0.40414
485.9753,0.40413
485.97535,0.40416
485.9754,0.4042
485.97545,0.40416
485.9755,0.40399
485.97555,0.40427
485.9756,0.40409
485.97565,0.40421
485.9757,0.40427
485.97575,0.40423
485.9758,0.4041
485.97585,0.40423
485.9759,0.40399
485.97595,0.40422
485.976,0.40405
485.97605,0.40415
485.9761,0.40416
485.97615,0.40426
485.9762,0.40402
485.97625,0.4042
485.9763,0.40416
485.97635,0.40415
485.9764,0.40411
485.97645,0.40413
485.9765,0.40421
485.97655,0.40423
485.9766,0.40419
485.97665,0.40421
485.9767,0.40415
485.97675,0.40408
485.9768,0.40414
485.97685,0.40405
485.9769,0.40422
485.97695,0.40413
485.977,0.40419
485.97705,0.40426
485.9771,0.40422
485.97715,0.40428
485.9772,0.40415
485.97725,0.40422
485.9773,0.40411
485.97735,0.40408
485.9774,0.40419
485.97745,0.40409
485.9775,0.40421
485.97755,0.40413
485.9776,0.40421
485.97765,0.4042
485.9777,0.40426
485.97775,0.40432
485.9778,0.40427
485.97785,0.40416
485.9779,0.40421
485.97795,0.40423
485.978,0.40414
485.97805,0.40411
485.9781,0.40417
485.97815,0.40422
485.9782,0.40397
485.97825,0.40417
485.9783,0.40413
485.97835,0.40417
485.9784,0.40414
485.97845,0.4042
485.9785,0.40416
485.97855,0.40415
485.9786,0.40417
485.97865,0.40427
485.9787,0.40417
485.97875,0.40414
485.9788,0.40408
485.97885,0.40398
485.9789,0.40419
485.97895,0.40414
485.979,0.40408
485.97905,0.40413
485.9791,0.40423
485.97915,0.40413
485.9792,0.40421
485.97925,0.4042
485.9793,0.40421
485.97935,0.40419
485.9794,0.4041
485.97945,0.40419
485.9795,0.40422
485.97955,0.40413
485.9796,0.40419
485.97965,0.40413
485.9797,0.40427
485.97975,0.40427
485.9798,0.40416
485.97985,0.40409
485.9799,0.40414
485.97995,0.40403
485.98,0.40423
485.98005,0.4041
485.9801,0.40416
485.98015,0.40423
485.9802,0.40416
485.98025,0.40411
485.9803,0.40403
485.98035,0.4042
485.9804,0.40408
485.98045,0.4042
485.9805,0.40416
485.98055,0.40405
485.9806,0.4041
485.98065,0.40402
485.9807,0.40415
485.98075,0.40402
485.9808,0.40402
485.98085,0.40393
485.9809,0.40411
485.98095,0.40406
485.981,0.40423
485.98105,0.40416
485.9811,0.40411
485.98115,0.404
485.9812,0.40421
485.98125,0.4041
485.9813,0.40409
485.98135,0.40417
485.9814,0.40408
485.98145,0.40415
485.9815,0.40404
485.98155,0.40413
485.9816,0.40425
485.98165,0.40419
485.9817,0.40419
485.98175,0.40416
485.9818,0.40434
485.98185,0.4042
485.9819,0.40413
485.98195,0.40417
485.982,0.40417
485.98205,0.40417
485.9821,0.40414
485.98215,0.40402
485.9822,0.40413
485.98225,0.40408
485.9823,0.40411
485.98235,0.40406
485.9824,0.40406
485.98245,0.40425
485.9825,0.40415
485.98255,0.40419
485.9826,0.40416
485.98265,0.40415
485.9827,0.40403
485.98275,0.40405
485.9828,0.40413
485.98285,0.40405
485.9829,0.40417
485.98295,0.40403
485.983,0.40413
485.98305,0.40419
485.9831,0.40425
485.98315,0.40406
485.9832,0.40406
485.98325,0.40403
485.9833,0.40405
485.98335,0.40414
485.9834,0.40408
485.98345,0.40413
485.9835,0.40411
485.98355,0.40408
485.9836,0.40421
485.98365,0.40426
485.9837,0.40421
485.98375,0.40413
485.9838,0.40405
485.98385,0.40405
485.9839,0.4041
485.98395,0.4042
485.984,0.40425
485.98405,0.40403
485.9841,0.40419
485.98415,0.40403
485.9842,0.40399
485.98425,0.40403
485.9843,0.40419
485.98435,0.40411
485.9844,0.40411
485.98445,0.40422
485.9845,0.40417
485.98455,0.40417
485.9846,0.40413
485.98465,0.40402
485.9847,0.40415
485.98475,0.40422
485.9848,0.40413
485.98485,0.40419
485.9849,0.40409
485.98495,0.40426
485.985,0.40417
485.98505,0.40398
485.9851,0.40411
485.98515,0.40417
485.9852,0.40421
485.98525,0.4041
485.9853,0.40408
485.98535,0.40409
485.9854,0.40405
485.98545,0.40423
485.9855,0.40416
485.98555,0.4041
485.9856,0.40409
485.98565,0.40409
485.9857,0.40416
485.98575,0.40413
485.9858,0.40421
485.98585,0.4042
485.9859,0.40409
485.98595,0.40416
485.986,0.40413
485.98605,0.40409
485.9861,0.40413
485.98615,0.40409
485.9862,0.40419
485.98625,0.40416
485.9863,0.40413
485.98635,0.40426
485.9864,0.40411
485.98645,0.40413
485.9865,0.40409
485.98655,0.40408
485.9866,0.40416
485.98665,0.40411
485.9867,0.40408
485.98675,0.40414
485.9868,0.40408
485.98685,0.40408
485.9869,0.40421
485.98695,0.40408
485.987,0.40414
485.98705,0.40416
485.9871,0.40411
485.98715,0.40415
485.9872,0.40417
485.98725,0.404
485.9873,0.40419
485.98735,0.40409
485.9874,0.40421
485.98745,0.40414
485.9875,0.40413
485.98755,0.40411
485.9876,0.40415
485.98765,0.40399
485.9877,0.4042
485.98775,0.40414
485.9878,0.40408
485.98785,0.40404
485.9879,0.40423
485.98795,0.40398
485.988,0.40403
485.98805,0.40417
485.9881,0.40411
485.98815,0.40414
485.9882,0.40408
485.98825,0.40421
485.9883,0.40406
485.98835,0.40409
485.9884,0.40404
485.98845,0.40403
485.9885,0.40408
485.98855,0.40406
485.9886,0.40427
485.98865,0.4041
485.9887,0.40403
485.98875,0.40405
485.9888,0.40404
485.98885,0.40416
485.9889,0.40414
485.98895,0.40406
485.989,0.40404
485.98905,0.40419
485.9891,0.40408
485.98915,0.40405
485.9892,0.40415
485.98925,0.40414
485.9893,0.40419
485.98935,0.40413
485.9894,0.4042
485.98945,0.40415
485.9895,0.40419
485.98955,0.40425
485.9896,0.40415
485.98965,0.40414
485.9897,0.40402
485.98975,0.40411
485.9898,0.40414
485.98985,0.40428
485.9899,0.40406
485.98995,0.40405
485.99,0.4042
485.99005,0.40415
485.9901,0.40415
485.99015,0.404
485.9902,0.40417
485.99025,0.40413
485.9903,0.40409
485.99035,0.40413
485.9904,0.40413
485.99045,0.40413
485.9905,0.40408
485.99055,0.40425
485.9906,0.40416
485.99065,0.40417
485.9907,0.40415
485.99075,0.40411
485.9908,0.40416
485.99085,0.40406
485.9909,0.40415
485.99095,0.404
485.991,0.40417
485.99105,0.40419
485.9911,0.40423
485.99115,0.40416
485.9912,0.4041
485.99125,0.4041
485.9913,0.40409
485.99135,0.4041
485.9914,0.40409
485.99145,0.404
485.9915,0.40417
485.99155,0.40403
485.9916,0.40403
485.99165,0.40422
485.9917,0.40404
485.99175,0.40426
485.9918,0.40417
485.99185,0.404
485.9919,0.40419
485.99195,0.40408
485.992,0.40425
485.99205,0.40411
485.9921,0.40428
485.99215,0.40415
485.9922,0.40414
485.99225,0.40414
485.9923,0.40417
485.99235,0.40422
485.9924,0.40397
485.99245,0.40411
485.9925,0.40427
485.99255,0.40406
485.9926,0.40409
485.99265,0.40411
485.9927,0.4041
485.99275,0.40405
485.9928,0.40411
485.99285,0.40408
485.9929,0.4041
485.99295,0.40399
485.993,0.40413
485.99305,0.40417
485.9931,0.40403
485.99315,0.40408
485.9932,0.4043
485.99325,0.40408
485.9933,0.40405
485.99335,0.40417
485.9934,0.40416
485.99345,0.4041
485.9935,0.40403
485.99355,0.40415
485.9936,0.40408
485.99365,0.40411
485.9937,0.4041
485.99375,0.40426
485.9938,0.40414
485.99385,0.40402
485.9939,0.40422
485.99395,0.404
485.994,0.40402
485.99405,0.4041
485.9941,0.40423
485.99415,0.40417
485.9942,0.40406
485.99425,0.40411
485.9943,0.40404
485.99435,0.40416
485.9944,0.40416
485.99445,0.40415
485.9945,0.40408
485.99455,0.4041
485.9946,0.40414
485.99465,0.40415
485.9947,0.4042
485.99475,0.40394
485.9948,0.40403
485.99485,0.40405
485.9949,0.404
485.99495,0.40419
485.995,0.40427
485.99505,0.40403
485.9951,0.40405
485.99515,0.40419
485.9952,0.40409
485.99525,0.4042
485.9953,0.40413
485.99535,0.40419
485.9954,0.40403
485.99545,0.40421
485.9955,0.40417
485.99555,0.40419
485.9956,0.4041
485.99565,0.40419
485.9957,0.40413
485.99575,0.40411
485.9958,0.40413
485.99585,0.40403
485.9959,0.4041
485.99595,0.404
485.996,0.40411
485.99605,0.40402
485.9961,0.40404
485.99615,0.40409
485.9962,0.40414
485.99625,0.40408
485.9963,0.40423
485.99635,0.40413
485.9964,0.4041
485.99645,0.40406
485.9965,0.40405
485.99655,0.40428
485.9966,0.40421
485.99665,0.40426
485.9967,0.40421
485.99675,0.40417
485.9968,0.404
485.99685,0.4042
485.9969,0.40405
485.99695,0.40426
485.997,0.40427
485.99705,0.40402
485.9971,0.40414
485.99715,0.4041
485.9972,0.40408
485.99725,0.40419
485.9973,0.40399
485.99735,0.40416
485.9974,0.40415
485.99745,0.40421
485.9975,0.40422
485.99755,0.40404
485.9976,0.40411
485.99765,0.40408
485.9977,0.40419
485.99775,0.40417
485.9978,0.40413
485.99785,0.40413
485.9979,0.40415
485.99795,0.40414
485.998,0.40422
485.99805,0.4043
485.9981,0.40425
485.99815,0.40405
485.9982,0.40419
485.99825,0.40406
485.9983,0.40414
485.99835,0.40423
485.9984,0.40406
485.99845,0.40398
485.9985,0.40414
485.99855,0.40406
485.9986,0.40414
485.99865,0.4043
485.9987,0.40426
485.99875,0.40408
485.9988,0.40417
485.99885,0.40414
485.9989,0.40413
485.99895,0.40415
485.999,0.40402
485.99905,0.40406
485.9991,0.40416
485.99915,0.40416
485.9992,0.40423
485.99925,0.40414
485.9993,0.40419
485.99935,0.40422
485.9994,0.40411
485.99945,0.40426
485.9995,0.40422
485.99955,0.40413
485.9996,0.4042
485.99965,0.4042
485.9997,0.40417
485.99975,0.40409
485.9998,0.40411
485.99985,0.40403
485.9999,0.40404
485.99995,0.40408
486,0.40409
